1	1.6595869369231907e6
1.01	1.7460124095434197e6
1.0201	1.8368072377935806e6
1.030301	1.9321856130417269e6
1.04060401	2.0323718943350315e6
1.0510100501	2.1376010751101966e6
1.061520150601	2.2481192705855803e6
1.0721353521070098	2.3641842267182088e6
1.08285670562808	2.4860658516450506e6
1.0936852726843609	2.614046770566019e6
1.1046221254112045	2.748422905064782e6
1.1156683466653166	2.8895040779046356e6
1.1268250301319698	3.0376146443791143e6
1.1380932804332895	3.1930941513402895e6
1.1494742132376223	3.356298025074348e6
1.1609689553699987	3.5275982892409544e6
1.1725786449236986	3.707384314142147e6
1.1843044313729356	3.8960635986383897e6
1.196147475686665	4.094062586081982e6
1.2081089504435316	4.30182751569376e6
1.220190039947967	4.519825310866339e6
1.2323919403474468	4.748544505936915e6
1.2447158597509214	4.9884962130343e6
1.2571630183484306	5.240215130670004e6
1.269734648531915	5.504260595809133e6
1.282431995017234	5.781217681226568e6
1.2952563149674063	6.071698340026801e6
1.3082088781170804	6.376342599279029e6
1.3212909668982513	6.695819804798562e6
1.334503876567234	7.03082991918477e6
1.3478489153329063	7.382104875310563e6
1.3613274044862353	7.750409987545112e6
1.3749406785310978	8.136545423081186e6
1.3886900853164088	8.541347735832745e6
1.402576986169573	8.96569146546591e6
1.4166027560312686	9.410490804226013e6
1.4307687835915812	9.876701334329398e6
1.445076471427497	1.0365321838797415e7
1.4595272361417722	1.0877396188720869e7
1.47412250850319	1.1414015310062662e7
1.4888637335882218	1.1976319233226042e7
1.503752370924104	1.256549922874195e7
1.5187898946333451	1.3182800032560509e7
1.5339777935796786	1.3829522164566098e7
1.5493175715154754	1.4507024344075602e7
1.5648107472306303	1.5216726006228115e7
1.5804588547029366	1.5960109923320621e7
1.596263443249966	1.6738724935305774e7
1.6122260776824657	1.7554188793827385e7
1.6283483384592905	1.8408191124339398e7
1.6446318218438833	1.930249651102759e7
1.6610781400623222	2.0238947709436562e7
1.6776889214629456	2.121946899188926e7
1.694465810677575	2.2246069630985677e7
1.7114104687843508	2.3320847526665192e7
1.7285245734721943	2.4445992982526544e7
1.7458098192069162	2.562379263732303e7
1.7632679173989854	2.685663355776373e7
1.7809005965729752	2.814700749899673e7
1.798709602538705	2.949751533938451e7
1.8166966985640922	3.0910871696434163e7
1.8348636655497332	3.2389909731005605e7
1.8532123022052305	3.393758614718884e7
1.8717444252272828	3.555698639552018e7
1.8904618694795556	3.725133008749574e7
1.9093664881743513	3.902397662964289e7
1.9284601530560948	4.087843108571161e7
1.9477447545866557	4.281835027588362e7
1.9672222021325223	4.484754912221201e7
1.9868944241538475	4.697000724986313e7
2.006763368395386	4.91898758540829e7
2.02683100207934	5.1511484843180634e7
2.047099312100133	5.393935026820031e7
2.0675703052211345	5.647818205036493e7
2.088246008273346	5.913289201775892e7
2.1091284683560794	6.1908602263173275e7
2.1302197530396403	6.481065383544865e7
2.1515219505700367	6.784461577712823e7
2.173037170075737	7.101629452169368e7
2.1947675417764945	7.433174366415043e7
2.2167152171942592	7.779727411922552e7
2.238882369366202	8.141946468198523e7
2.261271193059864	8.520517300619905e7
2.2838839049904625	8.916154701634748e7
2.3067227440403673	9.329603676975466e7
2.329789971480771	9.761640678592615e7
2.3530878711955787	1.0213074886079273e8
2.3766187499075344	1.0684749538419695e8
2.40038493740661	1.1177543317964615e8
2.424388786780676	1.1692371788602765e8
2.4486326746484828	1.2230188890169348e8
2.4731190013949678	1.2791988491207589e8
2.4978501914089173	1.3378806002274738e8
2.5228286933230066	1.3991720052061886e8
2.5480569802562365	1.4631854228682578e8
2.573537550058799	1.53003788885633e8
2.599272925559387	1.5998513035463077e8
2.6252656548149806	1.6727526272236592e8
2.6515183113631307	1.7488740828046662e8
2.678033494476762	1.8283533663834214e8
2.7048138294215294	1.9113338658948502e8
2.7318619677157447	1.997964888194867e8
2.759180587392902	2.088401894868838e8
2.786772393266831	2.1828067470913675e8
2.8146401171994992	2.281347959871341e8
2.8427865183714944	2.3842009660279688e8
2.8712143835552095	2.4915483902561772e8
2.8999265273907615	2.603580333652108e8
2.928925792664669	2.7204946690822905e8
2.9582150505913156	2.842497347794389e8
2.9877972010972287	2.9698027176802677e8
3.017675173108201	3.1026338536175203e8
3.0478519248392835	3.2412229003301245e8
3.078330444087676	3.385811428224316e8
3.109113748528553	3.536650802671624e8
3.1402048860138385	3.6940025672276044e8
3.171606934873977	3.858138841292464e8
3.203323004222717	4.029342732735662e8
3.2353562342649442	4.2079087660265887e8
3.2677097966075936	4.394143326431579e8
3.3003868945736694	4.588365120856116e8
3.333390763519406	4.790905655932264e8
3.3667246711546	5.002109733971722e8
3.400391917866146	5.222335967426004e8
3.4343958370448076	5.451957312517351e8
3.4687397954152557	5.691361622727869e8
3.5034271933694083	5.940952222855691e8
3.5384614653031026	6.201148504374473e8
3.573846079956134	6.472386542854614e8
3.6095845407556952	6.755119738232383e8
3.645680386163252	7.049819478740197e8
3.6821371900248847	7.35697582933675e8
3.7189585619251337	7.677098245508083e8
3.756148147544385	8.010716313336161e8
3.793709629019829	8.35838051676445e8
3.8316467253100273	8.720663033021946e8
3.8699631925631275	9.098158557197648e8
3.9086628244887587	9.491485156991339e8
3.947749452733646	9.901285158704287e8
3.9872269472609827	1.0328226065564922e9
4.027099216733593	1.0773001509523392e9
4.067370208900929	1.1236332237688885e9
4.108043910989938	1.1718967134618511e9
4.149124350099838	1.222168428171292e9
4.190615593600836	1.274529205500939e9
4.232521749536844	1.3290630262712274e9
4.274846967032213	1.3858571323841267e9
4.317595436702534	1.445002148942559e9
4.36077139106956	1.506592210772008e9
4.404379104980255	1.5707250934967163e9
4.448422896030058	1.6375023493280094e9
4.492907124990358	1.707029447727525e9
4.537836196240262	1.779415921113373e9
4.583214558202664	1.8547755157830064e9
4.629046703784691	1.9332263482321317e9
4.675337170822537	2.0148910670550969e9
4.722090542530763	2.0998970206179974e9
4.7693114479560705	2.1883764307025604e9
4.817004562435631	2.2804665723245597e9
4.865174608059988	2.3763099599380164e9
4.913826354140587	2.4760545402430243e9
4.962964617681993	2.5798538918217473e9
5.012594263858813	2.6878674318353e9
5.062720206497401	2.800260630021157e9
5.113347408562375	2.91720523023865e9
5.164480882647999	3.0388794798184547e9
5.216125691474479	3.165468366979995e9
5.268286948389224	3.2971638665892425e9
5.320969817873116	3.4341651945384226e9
5.374179516051847	3.5766790710380454e9
5.427921311212366	3.72491999312117e9
5.482200524324489	3.8791105166692324e9
5.537022529567734	4.03948154827936e9
5.592392754863411	4.2062726473023605e9
5.648316682412045	4.37973233839234e9
5.704799849236166	4.560118434918696e9
5.761847847728528	4.747698373603317e9
5.819466326205813	4.942749560756893e9
5.877660989467871	5.145559730500585e9
5.9364375993625496	5.356427315371276e9
5.9958019753561755	5.575661829721398e9
6.055759995109737	5.803584266337458e9
6.116317595060834	6.040527506715103e9
6.177480771011442	6.286836745441667e9
6.239255578721557	6.542869929152646e9
6.301648134508772	6.808998210541358e9
6.36466461585386	7.085606417919442e9
6.428311262012398	7.373093540837253e9
6.492594374632523	7.67187323229294e9
6.557520318378848	7.982374328073885e9
6.623095521562637	8.305041383791504e9
6.689326476778263	8.640335230187792e9
6.7562197415460465	8.988733547310768e9
6.823781938961507	9.3507314581745e9
6.892019758351122	9.726842142537191e9
6.960939955934633	1.0117597471453962e10
7.03054935549398	1.0523548663276264e10
7.100854849048919	1.094526696179683e10
7.171863397539409	1.1383344337255787e10
7.243582031514803	1.1838394210947475e10
7.316017851829951	1.2311052204192604e10
7.38917803034825	1.2801976912459482e10
7.463069810651733	1.3311850705446697e10
7.537700508758251	1.3841380553962845e10
7.613077513845833	1.4391298884462454e10
7.689208288984291	1.4962364462129772e10
7.766100371874135	1.5555363303421696e10
7.843761375592877	1.617110961901552e10
7.922198989348805	1.681044678813292e10
8.001420979242294	1.7474248365241936e10
8.081435189034718	1.816341912016955e10
8.162249540925066	1.8878896112690514e10
8.243872036334317	1.9621649802684853e10
8.32631075669766	2.0392685196999035e10
8.409573864264637	2.1193043034172005e10
8.493669602907284	2.2023801008226597e10
8.578606298936357	2.2886075032761387e10
8.66439236192572	2.378102054661871e10
8.751036285544979	2.4709833862438496e10
8.83854664840043	2.5673753559451065e10
8.926932114884433	2.6674061921900333e10
9.016201436033278	2.7712086424533573e10
9.10636345039361	2.8789201266631924e10
9.197427084897546	2.9906828956108147e10
9.289401355746522	3.1066441945234177e10
9.382295369303987	3.2269564319618237e10
9.476118322997028	3.3517773542090755e10
9.570879506226998	3.481270225321324e10
9.666588301289268	3.6156040130172806e10
9.763254184302161	3.75495358058818e10
9.860886726145182	3.89949988501482e10
9.959495593406634	4.049430181484809e10
10.0590905493407	4.2049382345078094e10
10.159681454834107	4.366224535833557e10
10.261278269382448	4.533496529382594e10
10.363891052076273	4.706968843405993e10
10.467529962597036	4.886863530097551e10
10.572205262223006	5.073410312887307e10
10.677927314845236	5.2668468416532135e10
10.78470658799369	5.467418956093048e10
10.892553653873627	5.675380957508668e10
11.001479190412363	5.8909958892583405e10
11.111493982316487	6.114535826143655e10
11.222608922139653	6.3462821730034256e10
11.334835011361049	6.58652597279596e10
11.44818336147466	6.835568224458451e10
11.562665195089407	7.09372021084108e10
11.6782918470403	7.361303837022777e10
11.795074765510703	7.638651979323108e10
11.91302551316581	7.926108845334465e10
12.032155768297468	8.224030345309644e10
12.152477325980442	8.532784475246193e10
12.274002099240246	8.852751712022725e10
12.396742120232648	9.184325420950208e10
12.520709541434975	9.527912276111153e10
12.645916636849325	9.883932693873618e10
12.772375803217818	1.0252821279974214e11
12.900099561249997	1.0635027290578462e11
13.029100556862497	1.1031015107736673e11
13.159391562431122	1.1441264729667577e11
13.290985478055433	1.1866272276311746e11
13.423895332835986	1.2306550510612062e11
13.558134286164346	1.2762629375989012e11
13.69371562902599	1.3235056550494711e11
13.83065278531625	1.3724398018141542e11
13.968959313169412	1.423123865791404e11
14.108648906301106	1.4756182850992633e11
14.249735395364118	1.5299855106724094e11
14.39223274931776	1.5862900707898648e11
14.536155076810937	1.6445986375901022e11
14.681516627579047	1.7049800956324017e11
14.828331793854836	1.7675056125647937e11
14.976615111793384	1.8322487119606357e11
15.126381262911318	1.8992853483875513e11
15.27764507554043	1.9686939847744888e11
15.430421526295834	2.040555672144255e11
15.584725741558794	2.1149541317807153e11
15.740572998974383	2.191975839902349e11
15.897978728964127	2.2717101149149075e11
16.05695851625377	2.3542492073189267e11
16.217528101416306	2.4396883923494272e11
16.37970338243047	2.528126065427152e11
16.543500416254776	2.6196638405034424e11
16.708935420417323	2.714406651382855e11
16.876024774621495	2.812462856109504e11
17.04478502236771	2.913944344506606e11
17.215232872591386	3.0189666489599976e11
17.3873852013173	3.127649058539616e11
17.561259053330474	3.2401147365553894e11
17.73687164386378	3.356490841646584e11
17.91424036030242	3.4769086525063104e11
18.093382763905442	3.601503696346052e11
18.274316591544498	3.730415881207211e11
18.45705975745994	3.863789632230837e11
18.64163035503454	4.0017740319983527e11
18.828046658584885	4.144522965060095e11
19.016327125170733	4.292195266771667e11
19.206490396422442	4.4449548765607965e11
19.398555300386665	4.6029709957512384e11
19.59254085339053	4.766418250073847e11
19.788466261924437	4.935476856997836e11
19.986350924543682	5.110332798019347e11
20.186214433789118	5.291177996048398e11
20.38807657812701	5.478210498038339e11
20.59195734390828	5.671634663006705e11
20.797876917347363	5.871661355599602e11
21.005855686520835	6.078508145356786e11
21.215914243386045	6.292399511837699e11
21.428073385819907	6.513567055774364e11
21.642354119678107	6.742249716420049e11
21.85877766087489	6.978693995268949e11
22.07736543748364	7.22315418632431e11
22.298139091858477	7.475892613100863e11
22.52112048277706	7.737179872547927e11
22.746331687604833	8.00729508608848e11
22.97379500448088	8.286526157972621e11
23.203532954525688	8.57517004114971e11
23.435568284070946	8.873533010868407e11
23.669923966911657	9.181930946220555e11
23.906623206580775	9.500689619849498e11
24.145689438646585	9.830144996049722e11
24.38714633303305	1.0170643537491122e12
24.63101779636338	1.0522542520806113e12
24.877327974327013	1.0886210361285426e12
25.126101254070285	1.1262026946935933e12
25.377362266610987	1.1650383982155806e12
25.631135889277097	1.2051685341295684e12
25.887447248169867	1.2466347432376353e12
26.146321720651567	1.2894799571243125e12
26.407784937858082	1.3337484366444058e12
26.671862787236662	1.3794858115125713e12
26.93858141510903	1.4267391210249565e12
27.20796722926012	1.475556855943882e12
27.480046901552722	1.5259890015773022e12
27.75484737056825	1.5780870820859104e12
28.032395844273932	1.6319042060511946e12
28.31271980271667	1.6874951133389014e12
