a2^(1/2) [MeV],a4 [dimensionless],B^(1/4) [MeV],rho_surface [10^15 g cm^-3],cs_min [dimensionless],rho_center_max [10^15 g cm^-3],M_max [solar mass],cs_max [dimensionless],rho_center_canonical [10^15 g cm^-3],R_canonical [km],Lambda_canonical [dimensionless],rho_center_k2_max [10^15 g cm^-3],k2_max [dimensionless]
90.94603219644134,0.7469877180817508,135.9591018107782,0.34140504704315555,0.5641211619255788,1.679006095202866,2.154459915316932,0.5720309167428541,0.5649658046111804,11.691823688382136,731.339507456934,0.34248884537731766,0.7407236688867608
105.65355014650159,0.6770390041213787,132.1575665561698,0.31682522327768076,0.5578932969613968,1.574537682260963,2.214952974977886,0.5695563083227463,0.5173964182075594,12.005751283400508,871.8348742140173,0.31785423106409455,0.7407029686197923
90.86152753740127,0.7315451190083164,134.38664953709775,0.32668862345039457,0.5637102590332281,1.6077343096705365,2.2010559214668204,0.5718670783937676,0.5328553098899235,11.886610934318483,817.927984933757,0.3277272549767556,0.7407223638119202
172.18348970526455,0.652581091959092,120.9149747232002,0.29475003011217815,0.5231420105295063,1.5587529847616077,2.1702718143378945,0.5560650401944852,0.5058007985221659,12.212666706320054,956.2822750949764,0.29584661449939326,0.7405430576851371
145.59110208324864,0.6265064636749474,128.42215351922064,0.3229595233237775,0.5394138873016575,1.6576045617315973,2.1300827792603347,0.5623179293011002,0.5523624439714041,11.855003739230352,790.8874636048147,0.32408496068914006,0.7406278262497684
98.48287864661118,0.6646298074227905,133.93150233938323,0.328513714858536,0.5605896775323825,1.625199329334504,2.1843516687957014,0.5706254459949842,0.5402147474965191,11.85164998073469,800.2712603323819,0.3295701295488946,0.7407122023881247
21.11963541657599,0.6576014092683966,139.18135758358838,0.34962045400906033,0.576598566557141,1.6845965168291515,2.169808765065304,0.5770456443545505,0.5690589250073149,11.62623407250083,709.1456528632815,0.35068203091846606,0.7407586587750669
104.4164070630517,0.5940791882245471,131.76430739168282,0.31488376921309175,0.5570021740032688,1.5672613804596216,2.218675414872757,0.5692037187194683,0.5140796641447752,12.030645022591479,883.6091321601116,0.31590985601510974,0.7406998230029362
15.543518172291769,0.5911600974766331,136.87430698973398,0.3264844261793814,0.5769058750735979,1.5723531649971638,2.246410011398036,0.5771701454966545,0.5192321359728768,11.929713976804251,844.5399337117123,0.3274746986246232,0.7407593141421163
144.725625970263,0.7231369451463283,128.32574027708412,0.31533685062547173,0.5420211813812386,1.6109623327130995,2.164821084779757,0.5633300953946674,0.53147222294876,11.97288944633271,847.3041270781526,0.3164245970350258,0.7406397340895994
41.009398861141506,0.7530555632726433,138.22100430423663,0.3435422148177253,0.5746784394929244,1.6604621986065933,2.182603421913614,0.5762688443719199,0.5578943200378003,11.697440751149747,738.4075378024261,0.34459239736624686,0.7407537498106802
176.80407143141093,0.7287771207838128,120.84973635425175,0.2939647558139297,0.5231910789042648,1.5544570336453816,2.1733490080044753,0.5560837397645089,0.5038987312382279,12.22528552679825,962.9882273257487,0.2950581979607627,0.740543336170203
61.761484757279845,0.6456865399937883,138.7389422550825,0.3559373859764884,0.570921254733655,1.7309243166241737,2.1321010031038714,0.5747542737263314,0.5896321519445927,11.530230243343494,667.8053449747268,0.3570400234510333,0.7407437499471304
70.23688899595375,0.6438942395006964,137.28736426339876,0.34518269433238463,0.5688960968090121,1.6842102638300525,2.1583925242004884,0.5739408421139301,0.5679168391546817,11.658504334360225,719.3552377945749,0.3462597738209356,0.7407380396633271
151.80582149876454,0.6312522458221725,126.61176260874892,0.3146183006277135,0.5357518365207095,1.6254888713455276,2.1452467093658916,0.5609011720588744,0.5372911811304603,11.960334633864234,837.7572091226564,0.3157306120584025,0.7406103403954234
12.444290811542352,0.5725479896600197,136.75470454033544,0.32508297844864104,0.5770602072073188,1.5652149702211968,2.251768471281224,0.5772326884619368,0.5161562811284793,11.949348841510455,854.0140618272407,0.3260684683654288,0.7407596910866507
61.32181190299572,0.7177430114879583,135.10491284298763,0.3199271341595373,0.5710097060112026,1.5555808011186458,2.249196634528212,0.5747898474810811,0.511057671408709,12.00292571314864,877.1387832322532,0.3209179053029297,0.7407439874438402
32.63789111028463,0.6843895519414797,136.78041765596154,0.32794769492529086,0.5755333312015456,1.582898966461363,2.236773295185033,0.576614463467994,0.5236213395395389,11.905742550453216,832.5345227951993,0.3289471991671359,0.7407559120280642
114.68764152827161,0.6636559170758658,132.90953176629418,0.3309648596539552,0.5547016207712838,1.6537863967126274,2.1563009914753617,0.5682951638488606,0.5523571314223213,11.798852435065628,773.538559206636,0.3320526332004658,0.7406914856518804
78.25954635392004,0.5739342927354334,135.03727949568895,0.32863612876836595,0.5659584782491702,1.6112784275281444,2.2021342041640364,0.5727645093787042,0.5347368818212708,11.867153823970785,809.9997920757626,0.3296724708878197,0.74072934076253
2.554983446719216,0.6699385105913868,137.15539690812145,0.328432822692747,0.5773390234221708,1.5806355138724322,2.2411927815143318,0.5773457097476232,0.5229040502386791,11.9044877135056,832.7811305964984,0.32942749899966095,0.7407603659297155
29.52675907649451,0.6372140514786778,137.44170274199357,0.33382458041512275,0.5758227708760079,1.610512336788411,2.2179628366076813,0.576731564164418,0.535787856475245,11.82767865031319,796.4957445955681,0.334840963619734,0.7407566373512944
21.45783040238261,0.7194456366421895,139.49193076687078,0.35272731345391306,0.5766116745971466,1.6995307162470656,2.16027419707159,0.5770509538514265,0.5758592227663085,11.587544747419825,693.2109521759387,0.3537982749148447,0.7407586911138863
