a2^(1/2) [MeV],a4 [dimensionless],B^(1/4) [MeV],rho_surface [10^15 g cm^-3],cs_min [dimensionless],rho_center_max [10^15 g cm^-3],M_max [solar mass],cs_max [dimensionless],rho_center_canonical [10^15 g cm^-3],R_canonical [km],Lambda_canonical [dimensionless],rho_center_k2_max [10^15 g cm^-3],k2_max [dimensionless]
217.5291002318526,0.9526057599631469,124.09204031516171,0.36560310739161317,0.5132479333155232,1.9704754773875182,1.9159339584228372,0.5523148781440209,0.7079859716996484,11.187488321816994,518.5545649065247,0.3670209088733285,0.7404818828197186
63.60497799944303,0.31125504708561763,107.70011463454975,0.13658920428562288,0.5615055611777403,0.6746950101703796,3.3924119538305555,0.5709894366650335,0.18336046201742606,16.30000908046139,6126.359744117687,0.13702697598335678,0.7407152315336004
60.955086758822446,0.5267287270745797,130.47852671256592,0.28060393967300945,0.569541837703845,1.367679239709727,2.3962704904963217,0.5742000070937708,0.4322175957139771,12.597476777168543,1209.0634738951355,0.2814775033342574,0.7407397536853934
112.9454089610459,0.6045094910056447,134.29984158553853,0.34480199730953254,0.5548012688178717,1.722634193628951,2.1129223722542214,0.5683344662029529,0.5840777624244275,11.616781206813796,695.7167879458112,0.3459348265984594,0.7406918599241731
125.56205511951703,0.40956354545295365,114.14087942877588,0.2106453189279743,0.5341860673616203,1.091428583003909,2.6150162558582806,0.5602972915815115,0.31949028580865013,13.882870594485166,2229.914082049716,0.211394706636343,0.7406023455130285
205.12251688482831,0.9602438360841762,137.06984960714553,0.46828839555100593,0.5269816238682226,2.458781942882456,1.7329756159597627,0.5575309874409116,1.0068815322155757,10.16893345975131,262.84061598361114,0.47000343829051283,0.7405645670748929
116.2808006235073,0.5404708388304681,120.38533628566725,0.23550047861402676,0.5467989908694173,1.1930093934499044,2.524382086729594,0.5651925841054254,0.35965700654048804,13.366248370437098,1758.930709968692,0.2362980041963005,0.7406602267976108
1.4165299213166316,0.43447691162593843,124.18607767389652,0.2207359276071785,0.5773450333624105,1.0623409631548046,2.733819787165561,0.5773481464127803,0.3169538021766841,13.771121282619582,2160.5042303447167,0.22140444336673962,0.7407600811682796
166.8770081118324,0.6580438645233166,126.36512413185363,0.33054611182105204,0.5293881492566711,1.7277914975100557,2.0710005410973227,0.558452491660417,0.5843027334032093,11.711399513959469,722.5100679226538,0.33174489486336756,0.7405777991217714
128.52084075129113,0.4435041014397465,109.84933494855191,0.18576866229760192,0.5311074690751177,0.9679776915879661,2.770462063485579,0.5591126550111155,0.27492549012458894,14.522681770303151,2963.3214334312734,0.18643774914911856,0.7405865426332399
6.228574009617108,0.3073887729669654,115.4548552723373,0.16501853005279127,0.5772110751804054,0.7943411442656393,3.1612059735650786,0.5772938394903381,0.22435211762830193,15.280659733861578,4146.9590772965075,0.16551852053869,0.7407600045082172
32.266573158575696,0.2913576899894081,117.66427279379873,0.1813706615099394,0.5736905535933216,0.8780494945563171,2.9993954047136553,0.575869935951852,0.25172475220974017,14.767103490344988,3350.1083050563234,0.18192704364073725,0.7407509391803677
69.0178370633275,0.5817247675265078,130.0610053927152,0.2797761647628419,0.5678111404829619,1.3675345518533992,2.393478404593367,0.5735059090317913,0.43185315577218075,12.606215428722079,1213.5175052798058,0.2806525688245614,0.7407347636871435
251.00241650821567,0.8717655841972353,108.37287408323266,0.3375952905703529,0.48555004947647096,1.9250853679236495,1.897212751459428,0.5420083917013252,0.6857343517159841,11.407701855504792,579.3429886430454,0.3390763371496274,0.7402684322237265
252.43783254296332,0.7341042489675612,83.24833841863202,0.25982533628601195,0.4633951998666058,1.5562018814691847,2.072881311820471,0.5339553963651966,0.49852850057620185,12.533584818179236,1084.71558344125,0.26109413641398865,0.7400444930008014
37.79800934468294,0.7289551578403721,141.51412792400754,0.37652968151262356,0.5751466529027527,1.818539124346012,2.0862759386963625,0.5764580930652025,0.6313451246326399,11.29952441813177,582.6286131946349,0.37767882261856706,0.740754857706733
73.11027540744549,0.8535465083393795,145.98147943479128,0.4378362988293023,0.5702857237129277,2.1314079549010096,1.9205203374704327,0.5744987791582014,0.7918388149183939,10.642382281329162,381.08896738082274,0.43919571405565194,0.7407420471293821
154.26683882266826,0.6904381487536173,131.44292381847796,0.3564143009320947,0.5387340809501865,1.8315635067451823,2.025404216194419,0.5620545783133906,0.6353407992793368,11.410911046044099,608.1518082107407,0.3576596527266566,0.740624543445989
17.777529182341297,0.959975719670706,153.0204978724268,0.5097924546884952,0.5769852047862033,2.4548581049604086,1.79794038027994,0.5772022924022318,0.9822912293422317,10.03787591569547,250.2731788548428,0.5113383006698298,0.7407595360202879
6.878874762952176,0.1711889187041065,99.41570626027848,0.09079936098745756,0.5770435724612443,0.43720246089098136,4.260579020813387,0.5772259479238677,0.11390466441551828,18.84360185254875,14634.60467756012,0.09107464223003561,0.7407595480490337
126.03458946384211,0.9941641734158936,144.0862526410649,0.44701790691481996,0.558113972913382,2.220758812843635,1.8653557405168728,0.5696437344237677,0.8438757115020483,10.50909354860304,344.74573278765916,0.4484686030556264,0.7407036189547522
105.65355014650159,0.6770390041213787,132.1575665561698,0.31682522327768076,0.5578932969613968,1.574537682261109,2.2149529749778827,0.5695563083227467,0.5173964182075589,12.00575128340049,871.8348742147342,0.3178542310640946,0.740702968621493
19.993530650608847,0.8358939565938205,148.40090744752075,0.4513420807040263,0.5768243683916517,2.1739652537167435,1.9103555158130958,0.5771371205112142,0.8148847811374583,10.538895277625384,357.04012771772864,0.45271146247503674,0.7407590914240098
101.40210337680985,0.5994316641797257,128.63127916139038,0.2854611772382787,0.5572849029814236,1.4201691875028828,2.331243366033179,0.5693156508349736,0.45153235861763513,12.481081510001895,1129.690761689595,0.28639044067198094,0.7407005267691695
134.71306555860048,0.8161098116174067,137.65070185009932,0.38950326632578364,0.5513858585550521,1.9574855409522838,1.9772882041266044,0.5669900691838166,0.6994888625045055,11.070773588516701,497.0347814143201,0.39079952840741167,0.7406786391029396
76.1672285423613,0.825490243173709,149.56250851172706,0.4833694199204342,0.569929793476209,2.354501636750138,1.826837271447017,0.5743558217368393,0.9214608528153478,10.229303953906827,286.00258505500244,0.4848721660598775,0.7407407499582948
75.08541767527909,0.296786406921394,108.31510335352107,0.14527277219084228,0.5554370744529781,0.7249998598985885,3.2584459507617174,0.5685853812078072,0.19831648291312723,15.933118502749164,5320.989973717611,0.14574893069993697,0.7406940461516115
58.881209544973835,0.31870827157798165,108.9325724279502,0.14068771263076488,0.5641256385151869,0.6919048057687595,3.3562036185008024,0.5720327736925153,0.18917821502686963,16.13690275074445,5767.725092905851,0.14113433623494115,0.7407233173119206
57.967660218545696,0.3066187853997234,111.43514113655714,0.15341633408534108,0.5648358131877553,0.7535915806258175,3.217479819545619,0.5723160586968066,0.20901403002075253,15.651087962880347,4785.26943606429,0.15390209515398795,0.7407258604165426
99.16949727820405,0.7804075526165852,137.1816884595504,0.3577378599469448,0.5623185055834774,1.7646435762777768,2.098849657759558,0.5713127513919652,0.6045460154369724,11.480065813185842,644.5979081199287,0.35888099251796357,0.7407178920525767
152.29402854642956,0.647108669711605,120.17320873058685,0.26345064117412925,0.5321987467874528,1.3699805935873868,2.3306370727835573,0.559531980841531,0.4267248526676023,12.775551080006867,1298.820733394689,0.26439534652144475,0.7405924286624775
151.85814829022792,0.4055035208694519,98.6841803662181,0.16183048726805013,0.5055763379571956,0.8854708154971349,2.8413795734758587,0.5494321861565957,0.24212076818486097,15.180193763537995,3861.8886177206336,0.16247913993768226,0.740429788707593
55.98207234627067,0.8468072365933967,143.3208488433915,0.4007230936097442,0.5730030091512849,1.9421578369792765,2.0157818330476096,0.575592597450635,0.691998663997102,11.025855551604947,490.55330911536345,0.40195537306759227,0.74074911896226
77.17049622727968,0.9778608223221886,148.99139210547597,0.47506558136673144,0.5702906021300937,2.3126930701183386,1.8437466086841803,0.5745007848350399,0.8960012538144749,10.302414810871568,301.3959485330805,0.4765406183742469,0.7407417200788395
49.97273214506193,0.25596599900546263,112.34908215973249,0.1562696595997743,0.5672629528318872,0.7645234129827992,3.1998755178543155,0.5732863428147692,0.212953283681508,15.554993407577511,4611.484263694263,0.15676013637790528,0.7407332276292307
151.3913832768859,0.8375829080843741,140.36655373318882,0.4354007128733411,0.5467562681783723,2.205833268191549,1.8564218378499233,0.5651758709438902,0.837127476519845,10.5741095696313,357.03418659225895,0.4368754401072213,0.7406601332699453
100.95992141445801,0.5459713047388188,125.64241674144327,0.2626790879853908,0.5556273408679079,1.3105218604646012,2.423928035249924,0.5686605611975568,0.4068581677567081,12.866362064065298,1378.9508256314955,0.2635394726290098,0.7406946107344826
113.69025454570891,0.8737117557331644,140.3950192745057,0.39895764537856254,0.5596737092703984,1.9767893102995058,1.9793253096352463,0.5702619553784742,0.7094953477132397,10.998223856332393,477.495585832161,0.4002449538052458,0.7407088779060848
18.68635865830098,0.9827356825085951,161.87575579611348,0.6384136901808163,0.5769940367846027,3.074246740159219,1.6066698703274183,0.5772058732914678,1.4602777590143663,9.11833648485604,119.33932517927079,0.6403495498082161,0.7407593286458571
146.4784192988197,0.7505532382470385,133.1069624837181,0.35929562803602727,0.5440591801395658,1.8289339264386983,2.0347599148022053,0.5641233757761688,0.6342744884136918,11.395803700157527,604.9696383509296,0.3605252764780165,0.7406486106994591
115.56402638263,0.4067785786351984,114.03901326017267,0.20036909827960908,0.5396887792019229,1.0279030064808,2.7055125165059306,0.5624245522686897,0.29760656933369684,14.155618054976776,2530.9428590572716,0.20106659060646076,0.7406289970497328
220.77329349640547,0.6086766473366889,91.56189603989576,0.23008036265994847,0.4749532704115118,1.3425367647253457,2.252729659064665,0.5381361162571542,0.4063237170962765,13.200710949152311,1548.3540153296844,0.23114174997527745,0.7401680589754366
93.83232628671527,0.706202859571044,141.10906947033848,0.3966409988292429,0.5639136542444646,1.951374568941145,1.9981844750026212,0.5719482349834415,0.6964363795515238,11.038368165359088,491.3733125108808,0.39790113298147,0.7407227522413552
2.5389842688137474,0.6568129119247361,141.82782418334298,0.3755251264780525,0.5773397802075313,1.8072814993725463,2.0959623121429867,0.5773460165848903,0.6261673195772346,11.317965629025005,590.0388366665561,0.3766624284306428,0.7407603240671
231.6110944351263,0.9714776550404224,123.2751524638793,0.38453406275746127,0.5073282000047937,2.096713697133748,1.8489796327751777,0.5500885869713068,0.7804966035876572,10.93220058061863,437.5403902464807,0.3860636731710306,0.7404419435427053
159.1468446521354,0.9248267878504979,139.0815654700639,0.4257880145407105,0.5448247975211306,2.164461639673277,1.8714483935529747,0.5644217838653208,0.8133239021212249,10.661344548858056,378.20890925642686,0.42724091644283607,0.7406520066602272
41.04536794776363,0.7115598801064514,145.2831881408095,0.4189207131910686,0.5748568043737173,2.0242218965845025,1.9770414665808216,0.5763409269884867,0.7341980906432117,10.844001939424292,436.93245791227764,0.42020052917472256,0.7407541524145214
203.24798696244707,0.6709953255030526,110.62391879258291,0.2746114099882196,0.5007658304807955,1.517180633608736,2.1626697725614923,0.5476360185827783,0.48460463408343407,12.452996784884737,1072.3381456205573,0.27573566265288885,0.7403940146571949
70.19608007423886,0.4499610937316589,124.25281316345928,0.23669407909074974,0.5651539415355532,1.162063097353845,2.5916156947572726,0.5724431179515947,0.35139615749821035,13.395264575346323,1799.8364732783855,0.23744267531336216,0.7407266682914697
128.85810942183713,0.7409809408352707,136.93826835587467,0.3796307721994408,0.5520939970022524,1.9055368453230968,2.0050815387545864,0.5672684003681578,0.67285285747247,11.18477964680373,534.3079323118801,0.38089080760088945,0.7406813782430416
82.8265856373361,0.8939281825130716,152.3537489052598,0.5225056109723344,0.5692402562645572,2.547951553147375,1.7552441676201112,0.5740789294766986,1.046742152675972,9.905618647117326,225.15125612586561,0.5241339811168795,0.7407391071210127
190.95988975471383,0.8322482329340933,132.64956316622403,0.4097832952874983,0.5272212675089,2.150605730209897,1.8533030195058455,0.5576225146655123,0.8083192656251503,10.748937072939212,394.9328801060941,0.41128257902439885,0.740566044054337
90.86152753740127,0.7315451190083164,134.38664953709775,0.32668862345039457,0.5637102590332281,1.6077343096705174,2.2010559214668226,0.5718670783937675,0.5328553098899238,11.886610934318492,817.9279849346793,0.3277272549767556,0.7407223638128899
140.75861439488062,0.7497482247359314,137.7837250424273,0.4000317649410851,0.54818044688439,2.0216157137395223,1.9411686047953538,0.5657329672213285,0.7334240489186481,10.943151817107308,456.87816056455625,0.40137935061014357,0.7406659308801261
165.78429626797703,0.9557908053264698,137.43723867352557,0.41439585035062193,0.5421740594811149,2.1164660303440375,1.8889008012699877,0.5633895902591092,0.7862280515726873,10.766644407948325,404.9449635285384,0.415824462950728,0.7406403547084176
139.18068435058433,0.6727766213613869,132.56258539694252,0.350408350850567,0.5451976017714091,1.7801012917268506,2.064180792706081,0.5645671884160455,0.610530563642069,11.510888007358817,649.0157396034396,0.35160231880664994,0.7406536070643627
4.54066291337292,0.9997636891602056,154.29511445383218,0.5260537464018966,0.5773272956216005,2.53175697902175,1.7708419680131604,0.5773409549250575,1.0322812719166103,9.910991013339785,227.70772809498524,0.5276469866232294,0.7407604296544641
160.70946989037014,0.9865661240946838,146.70142327296617,0.5143296512943717,0.5481165807871796,2.5994978343528556,1.711770039659731,0.5657079015047777,1.0951417690582081,9.875650689249293,215.5832851603264,0.5160626704012355,0.7406658241068641
129.781829160846,0.26335471342231004,87.23703379595356,0.10991137356907528,0.4986336662791737,0.609867447631086,3.4054111386141726,0.546842181737544,0.15406418121323368,17.417854083722833,8934.594255221073,0.11036562348217978,0.7403780565276729
182.9813830774645,0.9597757035640906,141.3607705271661,0.48092953265607014,0.5376896112416109,2.476091727869885,1.7406350106006638,0.5616502668465932,1.0130893291552165,10.109098223631017,254.32893535763768,0.4826168849236382,0.7406195709829133
45.333838352824635,0.8321585744838432,150.09168963921573,0.47755521525254213,0.5747159044794019,2.3081165541419875,1.8513035089863252,0.576283998059326,0.8923772101935369,10.297536778687883,301.428005915979,0.479014922215414,0.7407535720491636
172.18348970526455,0.652581091959092,120.9149747232002,0.29475003011217815,0.5231420105295063,1.558752984761648,2.170271814337897,0.5560650401944855,0.5058007985221659,12.212666706320102,956.2822750937199,0.29584661449939326,0.740543057683071
98.6214116380029,0.2948773864767953,102.25185463973743,0.13171964779141596,0.5376344827966257,0.6782290416783763,3.3257071563880953,0.5616288876172494,0.1807856952751025,16.44832364423841,6418.419408436948,0.13218188606654852,0.7406195068085772
73.95628761792155,0.9514352159072962,156.59735059650623,0.57624625666939,0.5713817080616459,2.800224564372061,1.6768504634594144,0.5749395272239619,1.2302180926604747,9.513089392744007,165.7470879641143,0.5780284925125158,0.7407448803153867
145.59110208324864,0.6265064636749474,128.42215351922064,0.3229595233237774,0.5394138873016575,1.657604561731258,2.130082779260333,0.5623179293010986,0.5523624439714034,11.855003739230318,790.8874636054771,0.32408496068913983,0.740627826248695
98.48287864661118,0.6646298074227905,133.93150233938323,0.32851371485853587,0.5605896775323825,1.6251993293344038,2.1843516687957014,0.570625445994984,0.5402147474965183,11.851649980734724,800.2712603316986,0.32957012954889436,0.7407122023888879
85.41220873455092,0.9024312156150409,149.35429429184526,0.4847623980238207,0.5684391611320051,2.3670774255396423,1.820067181819559,0.5737576307315905,0.9295950098131324,10.211554053682022,282.0262671513038,0.48627753120812656,0.7407365016389084
40.232829541402765,0.8741715929523491,151.31608829817065,0.49165406037325593,0.5753550889996222,2.3737709099752005,1.8263244127726688,0.5765423775463246,0.9319534895386519,10.18013107909103,277.297996417637,0.49315346344569105,0.7407553603813213
0.7138976631763169,0.6073700510939276,143.14019893208274,0.38959909980946583,0.57734942256689,1.875017034381507,2.0577863280218343,0.5773499259396788,0.6588511365132776,11.160131643742163,535.3315402314736,0.39077901067570225,0.740760159201823
21.11963541657599,0.6576014092683966,139.18135758358838,0.3496204540090604,0.576598566557141,1.6845965168296833,2.1698087650653037,0.5770456443545505,0.5690589250073141,11.62623407250082,709.1456528636063,0.35068203091846645,0.7407586587766931
61.359849047246215,0.9909244135444957,150.22357374532365,0.4838038670078325,0.5729564183213443,2.344981249168046,1.8344270860767005,0.5755738056286671,0.9149315602991182,10.237264851830801,288.35678796723874,0.48529186353707354,0.7407490978793684
104.06313025174374,0.9027729133888551,152.44573429621082,0.5374711229851458,0.564792822799739,2.640290776575622,1.7188791032743518,0.5722989052814675,1.1140837633352536,9.769983936878184,202.02892917927818,0.5391731848260297,0.7407258107666735
45.87818417508169,0.8413886231292246,153.1018853502719,0.5168814510439994,0.5747711896456137,2.497894021122571,1.7796318355760308,0.5763063229197504,1.0109305864825584,9.972664625238671,237.97890315330054,0.5184610001624831,0.7407540495267558
62.084856777344314,0.47742812833943515,122.73832635241787,0.22192791220184085,0.567783595596802,1.084844350012755,2.6872656261566776,0.5734949123045562,0.32334198000871245,13.71950074356898,2100.7678899652474,0.2226231908619974,0.7407344449190124
239.89680835519343,0.9574998413732165,123.66296399847762,0.40823290909350046,0.5040029473641915,2.2407251726646904,1.7840083046275534,0.5488437317516857,0.8703902197736452,10.647330018610797,360.1831920609746,0.40988050003517146,0.740418241035239
104.4164070630517,0.5940791882245471,131.76430739168282,0.31488376921309175,0.5570021740032688,1.56726138045968,2.2186754148727568,0.5692037187194684,0.5140796641447754,12.030645022591468,883.6091321598768,0.31590985601510974,0.7406998230060025
41.53344195753664,0.5507745386432951,133.58473811731065,0.30092866143489955,0.5739263977085993,1.4562919122573483,2.329379217735321,0.5759651256404478,0.4693321838951473,12.28832985042246,1028.0276294159476,0.3018510358566127,0.7407516176010607
55.334025909115674,0.403497042676261,122.378624913606,0.21781024097822452,0.5690057820666019,1.0625652975595523,2.7176184570661253,0.5739848808042001,0.31548419335403033,13.816022357083002,2198.0198134972916,0.21848962778244896,0.7407380896337001
112.12920004295718,0.6206380480391332,129.04408146251188,0.29612959966775837,0.5536858682323759,1.482318679866094,2.275958338751355,0.5678948479356489,0.47697015527711506,12.30010039363072,1023.0148795864874,0.29710660529788074,0.7406875515719827
189.18169667319742,0.847491176255679,125.45383263557089,0.33920834408206296,0.5238118324588489,1.7916063873142083,2.025347281971313,0.5563203318473893,0.6149655331591894,11.571630733758926,662.3445139544101,0.340466854040799,0.7405469170371336
45.773345260872865,0.9078564754831676,152.06490406459082,0.5028229084803783,0.5748444156045576,2.429682291963934,1.8045381217380636,0.5763359193552502,0.9669597406024385,10.085938312151931,258.8194861778111,0.5043591127550335,0.7407541572598051
30.76930383336329,0.35228183376901867,120.99876182015193,0.20195924106306076,0.5744821140079883,0.9764622891972681,2.8458003670924543,0.5761895326072101,0.28582052108210854,14.211472493595801,2634.6136652191317,0.20257705055257272,0.7407530723638587
74.67639786815096,0.42109199595601576,122.25295664188536,0.22508649723977925,0.5627212919640731,1.1095836610779097,2.647645000363096,0.5714731671858755,0.33145317913586436,13.635642261371213,2015.411205578807,0.22580471665766003,0.7407188434984749
126.8875266804391,0.7981281587579285,144.83708604314577,0.4628263835023903,0.5559693083234405,2.3077322180814375,1.827075903313945,0.5687956269068235,0.8962838808475164,10.354178723127008,308.89519588710243,0.464340413934412,0.7406958474139476
59.22917589469093,0.2734456961899196,109.93914293450416,0.14677055619081772,0.5632072317998615,0.7229133476062095,3.2812645334141943,0.5716666307735415,0.19889054076586166,15.894740113166456,5257.491806633205,0.14723803754365167,0.740720647906157
22.25357398717326,0.5369696086630611,128.0197377041143,0.2506990261336891,0.5762595808435255,1.208632634512892,2.5610753692524812,0.5769083699278095,0.37107617027884077,13.147563130939162,1603.5991288844946,0.25146115676334,0.740757647425443
130.76265178950788,0.7525640379368955,136.09429872435604,0.37241488770788805,0.5512967840993358,1.8718872404881326,2.021858041337294,0.5669550528305713,0.6559019174251645,11.265435836615067,561.4399717600551,0.3736546906800324,0.740678334677708
14.827478421838858,0.4639045613061241,134.10381211272838,0.30089142287776144,0.5768747491940508,1.4491884230350833,2.3398879005411786,0.5771575345773506,0.4668782515935834,12.297317489213416,1034.633789136371,0.3018041825359026,0.7407590791264054
43.30019775813126,0.30110849871059747,118.13701877233245,0.18707371943797113,0.5709673528753778,0.9096947163223027,2.9411597722040552,0.5747728483831895,0.2620265400187488,14.597933202852328,3114.1899686677957,0.1876531678687318,0.740743523943557
89.28610268164098,0.32801899979677085,111.04395575825912,0.1667420454357019,0.5498591678470709,0.8401776317866455,3.014740583178011,0.566390629439145,0.2348672930108902,15.155131723443038,3900.4935470347264,0.167300159525452,0.7406728561364923
180.79883034628492,0.8314389753457632,128.83628003235083,0.3577694032723366,0.5292105070922625,1.8707366947647937,1.9900592222031892,0.5583845477973142,0.6548071813503173,11.355506920081671,583.5966332291597,0.35906787774454146,0.740576650765549
15.543518172291769,0.5911600974766331,136.87430698973398,0.32648442617938134,0.5769058750735979,1.5723531649973197,2.2464100113980385,0.5771701454966545,0.5192321359728784,11.929713976804242,844.5399337105252,0.3274746986246232,0.7407593141424655
96.8302881112127,0.7929363684401911,140.17571736949955,0.38680308781243,0.5636761473381026,1.9037276517213944,2.0226942410490074,0.5718535466128334,0.6723149972035354,11.145408856255854,525.619480099057,0.3880330275062295,0.7407220073077505
68.55165887437946,0.16951819769505783,89.88636101316679,0.07489653315057339,0.5437478318823464,0.38145411354452263,4.454411171292485,0.5640020061503552,0.09464278272269472,20.071092165454218,20988.29046531618,0.07515316317744493,0.7406474594529843
36.01065337936377,0.1746447010110968,100.13266695950237,0.09745121352649114,0.569319244842148,0.47515366437655526,4.064823545679188,0.5741106434400449,0.12404450719360714,18.369218522368705,12567.247724994599,0.09775483363089646,0.7407393306270472
265.1905113211896,0.9097258350878328,101.36958017955017,0.3301526559318432,0.4763865449277102,1.9203926765639827,1.8857218754574638,0.5386577437939917,0.684241025576002,11.458824160690549,592.2043706031726,0.33166522207199617,0.7401820679937707
45.97032868063605,0.4742712636741486,126.99295228701074,0.24787109561006138,0.5723699830990312,1.2025572284839123,2.560568975618146,0.5753374376282044,0.3680360351238342,13.191579419647216,1635.7541114279668,0.24863502645299781,0.7407475937734479
154.46547494955908,0.60784235702032,119.21952208464594,0.2620319086778701,0.5293291059768326,1.369821894853832,2.3258215780336284,0.5584299242801375,0.4261818549285088,12.79114664686169,1307.0057787174983,0.26298244901485957,0.7405773758123038
